xname yname prname i.fold nfolds nrepeats i.fold.inn nfolds.inn nrepeats.inn
22938 other.genes.vals surv.grps predictorLDA 13 5 10 4 5 1
22939 path.vals surv.grps predictorLDA 13 5 10 4 5 1
22940 eff.and.other.genes.vals surv.grps predictorLDA 13 5 10 4 5 1
22941 path.and.other.genes.vals surv.grps predictorLDA 13 5 10 4 5 1
22942 eff.vals surv.grps predictorLinearSVM 13 5 10 4 5 1
22943 fun.vals surv.grps predictorLinearSVM 13 5 10 4 5 1
22944 genes.vals surv.grps predictorLinearSVM 13 5 10 4 5 1
22945 go.vals surv.grps predictorLinearSVM 13 5 10 4 5 1
22946 path.genes.vals surv.grps predictorLinearSVM 13 5 10 4 5 1
22947 other.genes.vals surv.grps predictorLinearSVM 13 5 10 4 5 1
22948 path.vals surv.grps predictorLinearSVM 13 5 10 4 5 1
22949 eff.and.other.genes.vals surv.grps predictorLinearSVM 13 5 10 4 5 1
22950 path.and.other.genes.vals surv.grps predictorLinearSVM 13 5 10 4 5 1
22951 eff.vals surv.grps predictorLogitLasso 13 5 10 4 5 1
22952 fun.vals surv.grps predictorLogitLasso 13 5 10 4 5 1
22953 genes.vals surv.grps predictorLogitLasso 13 5 10 4 5 1
22954 go.vals surv.grps predictorLogitLasso 13 5 10 4 5 1
22955 path.genes.vals surv.grps predictorLogitLasso 13 5 10 4 5 1
22956 other.genes.vals surv.grps predictorLogitLasso 13 5 10 4 5 1
22957 path.vals surv.grps predictorLogitLasso 13 5 10 4 5 1
22958 eff.and.other.genes.vals surv.grps predictorLogitLasso 13 5 10 4 5 1
22959 path.and.other.genes.vals surv.grps predictorLogitLasso 13 5 10 4 5 1
22960 eff.vals surv.grps predictorNB 13 5 10 4 5 1
22961 fun.vals surv.grps predictorNB 13 5 10 4 5 1
22962 genes.vals surv.grps predictorNB 13 5 10 4 5 1
22963 go.vals surv.grps predictorNB 13 5 10 4 5 1
22964 path.genes.vals surv.grps predictorNB 13 5 10 4 5 1
22965 other.genes.vals surv.grps predictorNB 13 5 10 4 5 1
22966 path.vals surv.grps predictorNB 13 5 10 4 5 1
22967 eff.and.other.genes.vals surv.grps predictorNB 13 5 10 4 5 1
22968 path.and.other.genes.vals surv.grps predictorNB 13 5 10 4 5 1
22969 eff.vals surv.grps predictorPAM 13 5 10 4 5 1
22970 fun.vals surv.grps predictorPAM 13 5 10 4 5 1
22971 genes.vals surv.grps predictorPAM 13 5 10 4 5 1
22972 go.vals surv.grps predictorPAM 13 5 10 4 5 1
22973 path.genes.vals surv.grps predictorPAM 13 5 10 4 5 1
22974 other.genes.vals surv.grps predictorPAM 13 5 10 4 5 1
22975 path.vals surv.grps predictorPAM 13 5 10 4 5 1
22976 eff.and.other.genes.vals surv.grps predictorPAM 13 5 10 4 5 1
22977 path.and.other.genes.vals surv.grps predictorPAM 13 5 10 4 5 1
22978 eff.vals surv.grps predictorRadialSVM 13 5 10 4 5 1
22979 fun.vals surv.grps predictorRadialSVM 13 5 10 4 5 1
22980 genes.vals surv.grps predictorRadialSVM 13 5 10 4 5 1
22981 go.vals surv.grps predictorRadialSVM 13 5 10 4 5 1
22982 path.genes.vals surv.grps predictorRadialSVM 13 5 10 4 5 1
22983 other.genes.vals surv.grps predictorRadialSVM 13 5 10 4 5 1
22984 path.vals surv.grps predictorRadialSVM 13 5 10 4 5 1
22985 eff.and.other.genes.vals surv.grps predictorRadialSVM 13 5 10 4 5 1
22986 path.and.other.genes.vals surv.grps predictorRadialSVM 13 5 10 4 5 1
22987 eff.vals surv.grps predictorRF 13 5 10 4 5 1
22988 fun.vals surv.grps predictorRF 13 5 10 4 5 1
22989 genes.vals surv.grps predictorRF 13 5 10 4 5 1
22990 go.vals surv.grps predictorRF 13 5 10 4 5 1
22991 path.genes.vals surv.grps predictorRF 13 5 10 4 5 1
22992 other.genes.vals surv.grps predictorRF 13 5 10 4 5 1
22993 path.vals surv.grps predictorRF 13 5 10 4 5 1
22994 eff.and.other.genes.vals surv.grps predictorRF 13 5 10 4 5 1
22995 path.and.other.genes.vals surv.grps predictorRF 13 5 10 4 5 1
22996 eff.vals surv.grps predictorSparseSVM 13 5 10 4 5 1
22997 fun.vals surv.grps predictorSparseSVM 13 5 10 4 5 1
22998 genes.vals surv.grps predictorSparseSVM 13 5 10 4 5 1
22999 go.vals surv.grps predictorSparseSVM 13 5 10 4 5 1
23000 path.genes.vals surv.grps predictorSparseSVM 13 5 10 4 5 1
23001 other.genes.vals surv.grps predictorSparseSVM 13 5 10 4 5 1
23002 path.vals surv.grps predictorSparseSVM 13 5 10 4 5 1
23003 eff.and.other.genes.vals surv.grps predictorSparseSVM 13 5 10 4 5 1
23004 path.and.other.genes.vals surv.grps predictorSparseSVM 13 5 10 4 5 1
23005 eff.vals surv.grps predictorConstant 14 5 10 4 5 1
23006 fun.vals surv.grps predictorConstant 14 5 10 4 5 1
23007 genes.vals surv.grps predictorConstant 14 5 10 4 5 1
23008 go.vals surv.grps predictorConstant 14 5 10 4 5 1
23009 path.genes.vals surv.grps predictorConstant 14 5 10 4 5 1
23010 other.genes.vals surv.grps predictorConstant 14 5 10 4 5 1
23011 path.vals surv.grps predictorConstant 14 5 10 4 5 1
23012 eff.and.other.genes.vals surv.grps predictorConstant 14 5 10 4 5 1
23013 path.and.other.genes.vals surv.grps predictorConstant 14 5 10 4 5 1
23014 eff.vals surv.grps predictorGBM 14 5 10 4 5 1
23015 fun.vals surv.grps predictorGBM 14 5 10 4 5 1
23016 genes.vals surv.grps predictorGBM 14 5 10 4 5 1
23017 go.vals surv.grps predictorGBM 14 5 10 4 5 1
23018 path.genes.vals surv.grps predictorGBM 14 5 10 4 5 1
23019 other.genes.vals surv.grps predictorGBM 14 5 10 4 5 1
23020 path.vals surv.grps predictorGBM 14 5 10 4 5 1
23021 eff.and.other.genes.vals surv.grps predictorGBM 14 5 10 4 5 1
23022 path.and.other.genes.vals surv.grps predictorGBM 14 5 10 4 5 1
23023 eff.vals surv.grps predictorKendallSVM 14 5 10 4 5 1
23024 fun.vals surv.grps predictorKendallSVM 14 5 10 4 5 1
23025 genes.vals surv.grps predictorKendallSVM 14 5 10 4 5 1
23026 go.vals surv.grps predictorKendallSVM 14 5 10 4 5 1
23027 path.genes.vals surv.grps predictorKendallSVM 14 5 10 4 5 1
23028 other.genes.vals surv.grps predictorKendallSVM 14 5 10 4 5 1
23029 path.vals surv.grps predictorKendallSVM 14 5 10 4 5 1
23030 eff.and.other.genes.vals surv.grps predictorKendallSVM 14 5 10 4 5 1
23031 path.and.other.genes.vals surv.grps predictorKendallSVM 14 5 10 4 5 1
23032 eff.vals surv.grps predictorKNN 14 5 10 4 5 1
23033 fun.vals surv.grps predictorKNN 14 5 10 4 5 1
23034 genes.vals surv.grps predictorKNN 14 5 10 4 5 1
23035 go.vals surv.grps predictorKNN 14 5 10 4 5 1
23036 path.genes.vals surv.grps predictorKNN 14 5 10 4 5 1
23037 other.genes.vals surv.grps predictorKNN 14 5 10 4 5 1
23038 path.vals surv.grps predictorKNN 14 5 10 4 5 1
23039 eff.and.other.genes.vals surv.grps predictorKNN 14 5 10 4 5 1
23040 path.and.other.genes.vals surv.grps predictorKNN 14 5 10 4 5 1
23041 eff.vals surv.grps predictorLDA 14 5 10 4 5 1
23042 fun.vals surv.grps predictorLDA 14 5 10 4 5 1
23043 genes.vals surv.grps predictorLDA 14 5 10 4 5 1
23044 go.vals surv.grps predictorLDA 14 5 10 4 5 1
23045 path.genes.vals surv.grps predictorLDA 14 5 10 4 5 1
23046 other.genes.vals surv.grps predictorLDA 14 5 10 4 5 1
23047 path.vals surv.grps predictorLDA 14 5 10 4 5 1
23048 eff.and.other.genes.vals surv.grps predictorLDA 14 5 10 4 5 1
23049 path.and.other.genes.vals surv.grps predictorLDA 14 5 10 4 5 1
23050 eff.vals surv.grps predictorLinearSVM 14 5 10 4 5 1
23051 fun.vals surv.grps predictorLinearSVM 14 5 10 4 5 1
23052 genes.vals surv.grps predictorLinearSVM 14 5 10 4 5 1
23053 go.vals surv.grps predictorLinearSVM 14 5 10 4 5 1
23054 path.genes.vals surv.grps predictorLinearSVM 14 5 10 4 5 1
23055 other.genes.vals surv.grps predictorLinearSVM 14 5 10 4 5 1
23056 path.vals surv.grps predictorLinearSVM 14 5 10 4 5 1
23057 eff.and.other.genes.vals surv.grps predictorLinearSVM 14 5 10 4 5 1
23058 path.and.other.genes.vals surv.grps predictorLinearSVM 14 5 10 4 5 1
23059 eff.vals surv.grps predictorLogitLasso 14 5 10 4 5 1
23060 fun.vals surv.grps predictorLogitLasso 14 5 10 4 5 1
23061 genes.vals surv.grps predictorLogitLasso 14 5 10 4 5 1
23062 go.vals surv.grps predictorLogitLasso 14 5 10 4 5 1
23063 path.genes.vals surv.grps predictorLogitLasso 14 5 10 4 5 1
23064 other.genes.vals surv.grps predictorLogitLasso 14 5 10 4 5 1
23065 path.vals surv.grps predictorLogitLasso 14 5 10 4 5 1
23066 eff.and.other.genes.vals surv.grps predictorLogitLasso 14 5 10 4 5 1
23067 path.and.other.genes.vals surv.grps predictorLogitLasso 14 5 10 4 5 1
23068 eff.vals surv.grps predictorNB 14 5 10 4 5 1
23069 fun.vals surv.grps predictorNB 14 5 10 4 5 1
23070 genes.vals surv.grps predictorNB 14 5 10 4 5 1
23071 go.vals surv.grps predictorNB 14 5 10 4 5 1
23072 path.genes.vals surv.grps predictorNB 14 5 10 4 5 1
23073 other.genes.vals surv.grps predictorNB 14 5 10 4 5 1
23074 path.vals surv.grps predictorNB 14 5 10 4 5 1
23075 eff.and.other.genes.vals surv.grps predictorNB 14 5 10 4 5 1
23076 path.and.other.genes.vals surv.grps predictorNB 14 5 10 4 5 1
23077 eff.vals surv.grps predictorPAM 14 5 10 4 5 1
23078 fun.vals surv.grps predictorPAM 14 5 10 4 5 1
23079 genes.vals surv.grps predictorPAM 14 5 10 4 5 1
23080 go.vals surv.grps predictorPAM 14 5 10 4 5 1
23081 path.genes.vals surv.grps predictorPAM 14 5 10 4 5 1
23082 other.genes.vals surv.grps predictorPAM 14 5 10 4 5 1
23083 path.vals surv.grps predictorPAM 14 5 10 4 5 1
23084 eff.and.other.genes.vals surv.grps predictorPAM 14 5 10 4 5 1
23085 path.and.other.genes.vals surv.grps predictorPAM 14 5 10 4 5 1
23086 eff.vals surv.grps predictorRadialSVM 14 5 10 4 5 1
23087 fun.vals surv.grps predictorRadialSVM 14 5 10 4 5 1
23088 genes.vals surv.grps predictorRadialSVM 14 5 10 4 5 1
23089 go.vals surv.grps predictorRadialSVM 14 5 10 4 5 1
23090 path.genes.vals surv.grps predictorRadialSVM 14 5 10 4 5 1
23091 other.genes.vals surv.grps predictorRadialSVM 14 5 10 4 5 1
23092 path.vals surv.grps predictorRadialSVM 14 5 10 4 5 1
23093 eff.and.other.genes.vals surv.grps predictorRadialSVM 14 5 10 4 5 1
23094 path.and.other.genes.vals surv.grps predictorRadialSVM 14 5 10 4 5 1
23095 eff.vals surv.grps predictorRF 14 5 10 4 5 1
23096 fun.vals surv.grps predictorRF 14 5 10 4 5 1
23097 genes.vals surv.grps predictorRF 14 5 10 4 5 1
23098 go.vals surv.grps predictorRF 14 5 10 4 5 1
23099 path.genes.vals surv.grps predictorRF 14 5 10 4 5 1
23100 other.genes.vals surv.grps predictorRF 14 5 10 4 5 1
23101 path.vals surv.grps predictorRF 14 5 10 4 5 1
23102 eff.and.other.genes.vals surv.grps predictorRF 14 5 10 4 5 1
23103 path.and.other.genes.vals surv.grps predictorRF 14 5 10 4 5 1
23104 eff.vals surv.grps predictorSparseSVM 14 5 10 4 5 1
23105 fun.vals surv.grps predictorSparseSVM 14 5 10 4 5 1
23106 genes.vals surv.grps predictorSparseSVM 14 5 10 4 5 1
23107 go.vals surv.grps predictorSparseSVM 14 5 10 4 5 1
23108 path.genes.vals surv.grps predictorSparseSVM 14 5 10 4 5 1
23109 other.genes.vals surv.grps predictorSparseSVM 14 5 10 4 5 1
23110 path.vals surv.grps predictorSparseSVM 14 5 10 4 5 1
23111 eff.and.other.genes.vals surv.grps predictorSparseSVM 14 5 10 4 5 1
23112 path.and.other.genes.vals surv.grps predictorSparseSVM 14 5 10 4 5 1
23113 eff.vals surv.grps predictorConstant 15 5 10 4 5 1
23114 fun.vals surv.grps predictorConstant 15 5 10 4 5 1
23115 genes.vals surv.grps predictorConstant 15 5 10 4 5 1
23116 go.vals surv.grps predictorConstant 15 5 10 4 5 1
23117 path.genes.vals surv.grps predictorConstant 15 5 10 4 5 1
23118 other.genes.vals surv.grps predictorConstant 15 5 10 4 5 1
23119 path.vals surv.grps predictorConstant 15 5 10 4 5 1
23120 eff.and.other.genes.vals surv.grps predictorConstant 15 5 10 4 5 1
23121 path.and.other.genes.vals surv.grps predictorConstant 15 5 10 4 5 1
23122 eff.vals surv.grps predictorGBM 15 5 10 4 5 1
23123 fun.vals surv.grps predictorGBM 15 5 10 4 5 1
23124 genes.vals surv.grps predictorGBM 15 5 10 4 5 1
23125 go.vals surv.grps predictorGBM 15 5 10 4 5 1
23126 path.genes.vals surv.grps predictorGBM 15 5 10 4 5 1
23127 other.genes.vals surv.grps predictorGBM 15 5 10 4 5 1
23128 path.vals surv.grps predictorGBM 15 5 10 4 5 1
23129 eff.and.other.genes.vals surv.grps predictorGBM 15 5 10 4 5 1
23130 path.and.other.genes.vals surv.grps predictorGBM 15 5 10 4 5 1
23131 eff.vals surv.grps predictorKendallSVM 15 5 10 4 5 1
23132 fun.vals surv.grps predictorKendallSVM 15 5 10 4 5 1
23133 genes.vals surv.grps predictorKendallSVM 15 5 10 4 5 1
23134 go.vals surv.grps predictorKendallSVM 15 5 10 4 5 1
23135 path.genes.vals surv.grps predictorKendallSVM 15 5 10 4 5 1
23136 other.genes.vals surv.grps predictorKendallSVM 15 5 10 4 5 1
23137 path.vals surv.grps predictorKendallSVM 15 5 10 4 5 1
23138 eff.and.other.genes.vals surv.grps predictorKendallSVM 15 5 10 4 5 1
23139 path.and.other.genes.vals surv.grps predictorKendallSVM 15 5 10 4 5 1
23140 eff.vals surv.grps predictorKNN 15 5 10 4 5 1
23141 fun.vals surv.grps predictorKNN 15 5 10 4 5 1
23142 genes.vals surv.grps predictorKNN 15 5 10 4 5 1
23143 go.vals surv.grps predictorKNN 15 5 10 4 5 1
23144 path.genes.vals surv.grps predictorKNN 15 5 10 4 5 1
23145 other.genes.vals surv.grps predictorKNN 15 5 10 4 5 1
23146 path.vals surv.grps predictorKNN 15 5 10 4 5 1
23147 eff.and.other.genes.vals surv.grps predictorKNN 15 5 10 4 5 1
23148 path.and.other.genes.vals surv.grps predictorKNN 15 5 10 4 5 1
23149 eff.vals surv.grps predictorLDA 15 5 10 4 5 1
23150 fun.vals surv.grps predictorLDA 15 5 10 4 5 1
23151 genes.vals surv.grps predictorLDA 15 5 10 4 5 1
23152 go.vals surv.grps predictorLDA 15 5 10 4 5 1
23153 path.genes.vals surv.grps predictorLDA 15 5 10 4 5 1
23154 other.genes.vals surv.grps predictorLDA 15 5 10 4 5 1
23155 path.vals surv.grps predictorLDA 15 5 10 4 5 1
23156 eff.and.other.genes.vals surv.grps predictorLDA 15 5 10 4 5 1
23157 path.and.other.genes.vals surv.grps predictorLDA 15 5 10 4 5 1
23158 eff.vals surv.grps predictorLinearSVM 15 5 10 4 5 1
23159 fun.vals surv.grps predictorLinearSVM 15 5 10 4 5 1
23160 genes.vals surv.grps predictorLinearSVM 15 5 10 4 5 1
23161 go.vals surv.grps predictorLinearSVM 15 5 10 4 5 1
23162 path.genes.vals surv.grps predictorLinearSVM 15 5 10 4 5 1
23163 other.genes.vals surv.grps predictorLinearSVM 15 5 10 4 5 1
23164 path.vals surv.grps predictorLinearSVM 15 5 10 4 5 1
23165 eff.and.other.genes.vals surv.grps predictorLinearSVM 15 5 10 4 5 1
23166 path.and.other.genes.vals surv.grps predictorLinearSVM 15 5 10 4 5 1
23167 eff.vals surv.grps predictorLogitLasso 15 5 10 4 5 1
23168 fun.vals surv.grps predictorLogitLasso 15 5 10 4 5 1
23169 genes.vals surv.grps predictorLogitLasso 15 5 10 4 5 1
23170 go.vals surv.grps predictorLogitLasso 15 5 10 4 5 1
23171 path.genes.vals surv.grps predictorLogitLasso 15 5 10 4 5 1
23172 other.genes.vals surv.grps predictorLogitLasso 15 5 10 4 5 1
23173 path.vals surv.grps predictorLogitLasso 15 5 10 4 5 1
23174 eff.and.other.genes.vals surv.grps predictorLogitLasso 15 5 10 4 5 1
23175 path.and.other.genes.vals surv.grps predictorLogitLasso 15 5 10 4 5 1
23176 eff.vals surv.grps predictorNB 15 5 10 4 5 1
23177 fun.vals surv.grps predictorNB 15 5 10 4 5 1
23178 genes.vals surv.grps predictorNB 15 5 10 4 5 1
23179 go.vals surv.grps predictorNB 15 5 10 4 5 1
23180 path.genes.vals surv.grps predictorNB 15 5 10 4 5 1
23181 other.genes.vals surv.grps predictorNB 15 5 10 4 5 1
23182 path.vals surv.grps predictorNB 15 5 10 4 5 1
23183 eff.and.other.genes.vals surv.grps predictorNB 15 5 10 4 5 1
23184 path.and.other.genes.vals surv.grps predictorNB 15 5 10 4 5 1
23185 eff.vals surv.grps predictorPAM 15 5 10 4 5 1
23186 fun.vals surv.grps predictorPAM 15 5 10 4 5 1
23187 genes.vals surv.grps predictorPAM 15 5 10 4 5 1
23188 go.vals surv.grps predictorPAM 15 5 10 4 5 1
23189 path.genes.vals surv.grps predictorPAM 15 5 10 4 5 1
23190 other.genes.vals surv.grps predictorPAM 15 5 10 4 5 1
23191 path.vals surv.grps predictorPAM 15 5 10 4 5 1
23192 eff.and.other.genes.vals surv.grps predictorPAM 15 5 10 4 5 1
23193 path.and.other.genes.vals surv.grps predictorPAM 15 5 10 4 5 1
23194 eff.vals surv.grps predictorRadialSVM 15 5 10 4 5 1
23195 fun.vals surv.grps predictorRadialSVM 15 5 10 4 5 1
23196 genes.vals surv.grps predictorRadialSVM 15 5 10 4 5 1
23197 go.vals surv.grps predictorRadialSVM 15 5 10 4 5 1
23198 path.genes.vals surv.grps predictorRadialSVM 15 5 10 4 5 1
23199 other.genes.vals surv.grps predictorRadialSVM 15 5 10 4 5 1
23200 path.vals surv.grps predictorRadialSVM 15 5 10 4 5 1
23201 eff.and.other.genes.vals surv.grps predictorRadialSVM 15 5 10 4 5 1
23202 path.and.other.genes.vals surv.grps predictorRadialSVM 15 5 10 4 5 1
23203 eff.vals surv.grps predictorRF 15 5 10 4 5 1
23204 fun.vals surv.grps predictorRF 15 5 10 4 5 1
23205 genes.vals surv.grps predictorRF 15 5 10 4 5 1
23206 go.vals surv.grps predictorRF 15 5 10 4 5 1
23207 path.genes.vals surv.grps predictorRF 15 5 10 4 5 1
23208 other.genes.vals surv.grps predictorRF 15 5 10 4 5 1
23209 path.vals surv.grps predictorRF 15 5 10 4 5 1
23210 eff.and.other.genes.vals surv.grps predictorRF 15 5 10 4 5 1
23211 path.and.other.genes.vals surv.grps predictorRF 15 5 10 4 5 1
23212 eff.vals surv.grps predictorSparseSVM 15 5 10 4 5 1
23213 fun.vals surv.grps predictorSparseSVM 15 5 10 4 5 1
23214 genes.vals surv.grps predictorSparseSVM 15 5 10 4 5 1
23215 go.vals surv.grps predictorSparseSVM 15 5 10 4 5 1
23216 path.genes.vals surv.grps predictorSparseSVM 15 5 10 4 5 1
23217 other.genes.vals surv.grps predictorSparseSVM 15 5 10 4 5 1
23218 path.vals surv.grps predictorSparseSVM 15 5 10 4 5 1
23219 eff.and.other.genes.vals surv.grps predictorSparseSVM 15 5 10 4 5 1
23220 path.and.other.genes.vals surv.grps predictorSparseSVM 15 5 10 4 5 1
23221 eff.vals surv.grps predictorConstant 16 5 10 4 5 1
23222 fun.vals surv.grps predictorConstant 16 5 10 4 5 1
23223 genes.vals surv.grps predictorConstant 16 5 10 4 5 1
23224 go.vals surv.grps predictorConstant 16 5 10 4 5 1
23225 path.genes.vals surv.grps predictorConstant 16 5 10 4 5 1
23226 other.genes.vals surv.grps predictorConstant 16 5 10 4 5 1
23227 path.vals surv.grps predictorConstant 16 5 10 4 5 1
23228 eff.and.other.genes.vals surv.grps predictorConstant 16 5 10 4 5 1
23229 path.and.other.genes.vals surv.grps predictorConstant 16 5 10 4 5 1
23230 eff.vals surv.grps predictorGBM 16 5 10 4 5 1
23231 fun.vals surv.grps predictorGBM 16 5 10 4 5 1
23232 genes.vals surv.grps predictorGBM 16 5 10 4 5 1
23233 go.vals surv.grps predictorGBM 16 5 10 4 5 1
23234 path.genes.vals surv.grps predictorGBM 16 5 10 4 5 1
23235 other.genes.vals surv.grps predictorGBM 16 5 10 4 5 1
23236 path.vals surv.grps predictorGBM 16 5 10 4 5 1
23237 eff.and.other.genes.vals surv.grps predictorGBM 16 5 10 4 5 1
23238 path.and.other.genes.vals surv.grps predictorGBM 16 5 10 4 5 1
23239 eff.vals surv.grps predictorKendallSVM 16 5 10 4 5 1
23240 fun.vals surv.grps predictorKendallSVM 16 5 10 4 5 1
23241 genes.vals surv.grps predictorKendallSVM 16 5 10 4 5 1
23242 go.vals surv.grps predictorKendallSVM 16 5 10 4 5 1
23243 path.genes.vals surv.grps predictorKendallSVM 16 5 10 4 5 1
23244 other.genes.vals surv.grps predictorKendallSVM 16 5 10 4 5 1
23245 path.vals surv.grps predictorKendallSVM 16 5 10 4 5 1
23246 eff.and.other.genes.vals surv.grps predictorKendallSVM 16 5 10 4 5 1
23247 path.and.other.genes.vals surv.grps predictorKendallSVM 16 5 10 4 5 1
23248 eff.vals surv.grps predictorKNN 16 5 10 4 5 1
23249 fun.vals surv.grps predictorKNN 16 5 10 4 5 1
23250 genes.vals surv.grps predictorKNN 16 5 10 4 5 1
23251 go.vals surv.grps predictorKNN 16 5 10 4 5 1
23252 path.genes.vals surv.grps predictorKNN 16 5 10 4 5 1
23253 other.genes.vals surv.grps predictorKNN 16 5 10 4 5 1
23254 path.vals surv.grps predictorKNN 16 5 10 4 5 1
23255 eff.and.other.genes.vals surv.grps predictorKNN 16 5 10 4 5 1
23256 path.and.other.genes.vals surv.grps predictorKNN 16 5 10 4 5 1
23257 eff.vals surv.grps predictorLDA 16 5 10 4 5 1
23258 fun.vals surv.grps predictorLDA 16 5 10 4 5 1
23259 genes.vals surv.grps predictorLDA 16 5 10 4 5 1
23260 go.vals surv.grps predictorLDA 16 5 10 4 5 1
23261 path.genes.vals surv.grps predictorLDA 16 5 10 4 5 1
23262 other.genes.vals surv.grps predictorLDA 16 5 10 4 5 1
23263 path.vals surv.grps predictorLDA 16 5 10 4 5 1
23264 eff.and.other.genes.vals surv.grps predictorLDA 16 5 10 4 5 1
23265 path.and.other.genes.vals surv.grps predictorLDA 16 5 10 4 5 1
23266 eff.vals surv.grps predictorLinearSVM 16 5 10 4 5 1
23267 fun.vals surv.grps predictorLinearSVM 16 5 10 4 5 1
23268 genes.vals surv.grps predictorLinearSVM 16 5 10 4 5 1
23269 go.vals surv.grps predictorLinearSVM 16 5 10 4 5 1
23270 path.genes.vals surv.grps predictorLinearSVM 16 5 10 4 5 1
23271 other.genes.vals surv.grps predictorLinearSVM 16 5 10 4 5 1
23272 path.vals surv.grps predictorLinearSVM 16 5 10 4 5 1
23273 eff.and.other.genes.vals surv.grps predictorLinearSVM 16 5 10 4 5 1
23274 path.and.other.genes.vals surv.grps predictorLinearSVM 16 5 10 4 5 1
23275 eff.vals surv.grps predictorLogitLasso 16 5 10 4 5 1
23276 fun.vals surv.grps predictorLogitLasso 16 5 10 4 5 1
23277 genes.vals surv.grps predictorLogitLasso 16 5 10 4 5 1
23278 go.vals surv.grps predictorLogitLasso 16 5 10 4 5 1
23279 path.genes.vals surv.grps predictorLogitLasso 16 5 10 4 5 1
23280 other.genes.vals surv.grps predictorLogitLasso 16 5 10 4 5 1
